name,hasCustomObject,keyPrefix,label,labelPlural,createable,updateable,deletable,activateable,associateEntityType,associateParentEntity,compactLayoutable,custom,customSetting,deepCloneable,defaultImplementation,deprecatedAndHidden,feedEnabled,hasSubtypes,idEnabled,implementedBy,implementsInterfaces,isInterface,isSubtype,layoutable,mergeable,mruEnabled,networkScopeFieldName,queryable,replicateable,retrieveable,searchable,undeletable,DescribeFields,searchLayoutable,triggerable,RecordTypeInfos
FlowOrchestrationEvent,,0jo,Orchestration Event,Orchestration Events,true,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,,
FlowOrchestrationInstance,true,0jE,Orchestration Run,Orchestration Runs,false,true,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,false,,,,
FlowOrchestrationLog,true,0mZ,Orchestration Run Log,Orchestration Run Log,false,true,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,,
FlowOrchestrationStageInstance,true,0jF,Orchestration Stage Run,Orchestration Stage Runs,false,true,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,,
FlowOrchestrationStepInstance,true,0jL,Orchestration Step Run,Orchestration Step Runs,false,true,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,,
FlowOrchestrationVersion,,1Ff,Orchestration Version,Orchestration Versions,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,false,,,true,
FlowOrchestrationWorkItem,true,0jf,Orchestration Work Item,Orchestration Work Items,false,true,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,,
FlowRecord,,2aF,Flow,Flows,false,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,,
FlowRecordElement,,11M,Flow Element,Flow Elements,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,false,,,true,
FlowRecordElementOccurrence,,2XP,Flow Record Element Occurrence,Flow Record Element Occurrences,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
FlowRecordRelation,,31z,Flow Record Relation,Flow Record Relations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
FlowRecordVersion,,10v,Flow Version,Flow Versions,false,false,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,false,,,true,
FlowRecordVersionOccurrence,,10p,Flow Version Occurrence,Flow Version Occurrences,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,false,,,true,
FlowStageRelation,,31y,Flow Interview Stage Relation,Flow Interview Stage Relations,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
FlowTestResult,,2hU,Flow Test Result,Flow Test Results,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
FlowTestView,,4YB,Flow Test View,Flow Test Views,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
FlowVariableView,,3ad,Flow Variable,Flow Variables,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
FlowVersionView,,3vd,Flow Version,Flow Versions,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
Folder,,00l,Folder,Folders,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,true,false,,,,
FolderedContentDocument,,,Foldered Content Document,Foldered Content Documents,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,false,false,false,false,false,,,,
ForecastingAdjustment,true,0G7,Forecasting Adjustment,Forecasting Adjustments,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
ForecastingCategoryMapping,true,0Jd,Forecasting Category Mapping,Forecasting Category Mappings,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ForecastingColumnDefinition,,0vv,Forecasting Item Pivot Field Definition,Forecasting Item Pivot Field Definitions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ForecastingCustomData,true,56s,Forecasting Custom Data,Forecasting Custom Data,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
ForecastingDisplayedFamily,,0Zx,Forecasting Displayed Family,Forecasting Displayed Families,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ForecastingFact,,0G6,Forecasting Fact,Forecasting Facts,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ForecastingFilter,,0r0,Forecasting Filter,Forecasting Filters,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ForecastingFilterCondition,,1ZK,Forecasting Filter Condition,Forecasting Filter Conditions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ForecastingGroup,,9xx,Forecasting Group,Forecasting Groups,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ForecastingGroupItem,,9zs,Forecasting Group Item,Forecasting Group Items,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ForecastingItem,,0G3,Forecasting Item,Forecasting Items,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
ForecastingItem__hd,,h01,Forecasting Item (Historical),Forecasting Items (Historical),false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
ForecastingOwnerAdjustment,true,08Q,Forecasting Owner Adjustment,Forecasting Owner Adjustments,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
ForecastingQuota,true,0J9,Forecasting Quota,Forecasting Quotas,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
ForecastingSourceDefinition,,7sy,Forecasting Source Definition,Forecasting Source Definitions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ForecastingType,,0Db,Forecasting Type,Forecasting Types,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ForecastingTypeSource,,0hl,Forecasting Type Source,Forecasting Type Sources,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ForecastingTypeToCategory,true,0Jg,Forecasting Type To Category Mapping,Forecasting Type To Category Mappings,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ForecastingUserPreference,,0Cl,Forecasting User Preference,Forecasting User Preferences,true,true,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
FormulaFunction,,0Kn,Formula Function,Formula Functions,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
FormulaFunctionAllowedType,,0fE,Formula Context Function,Formula Context Functions,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
FormulaFunctionCategory,,0Kh,Formula Function Category,Formula Function Categories,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
FSL__Bundle_Event__e,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSL__Bundler_Cache_Refresh_Event__e,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSL__CreateFilterEvent__e,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSL__Crew_Management_User_Settings__c,true,a06,Crew Management User Settings,Crew Management User Settings,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
FSL__Crew_Management_User_Settings_Territory__c,true,a05,Crew Management User Settings Territory,Crew Management User Settings Territory,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
FSL__Criteria__c,true,a07,Criteria,Criterias,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
FSL__FMA_Count_Action__e,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSL__FSL_Operation__c,true,a0D,FSL Operation,FSL Operations,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
FSL__FSLHealth_Event__e,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSL__Gantt_Filter__c,true,a0H,Gantt Filter,Gantt Filters,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
FSL__GanttPalette__c,true,a0G,Gantt Palette,Gantt Palettes,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
FSL__O2_Settings__mdt,true,m0E,O2 Settings,O2 Settings,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
FSL__Optimization_Data__c,true,a0O,Optimization Data,Optimizations Data,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
FSL__Optimization_Request__c,true,a0Q,Optimization Request,Optimization Requests,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
FSL__Optimization_Request_Queue__c,true,a0P,Optimization Request Queue,Optimization Requests Queue,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
FSL__Overlap_Event__e,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSL__Polygon__c,true,a0S,Map Polygon,Map Polygons,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
FSL__Scheduling_Policy__c,true,a0Y,Scheduling Policy,Scheduling Policies,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
FSL__Scheduling_Policy_Goal__c,true,a0W,Scheduling Policy Objective,Scheduling Policy Objectives,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
FSL__Scheduling_Policy_Work_Rule__c,true,a0X,Scheduling Policy Work Rule,Scheduling Policy Work Rule,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
FSL__SchedulingRecipe__c,true,a0V,Scheduling Recipe,Scheduling Recipes,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
FSL__Service_Goal__c,true,a0a,Service Objective,Service Objectives,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
FSL__SLR_Cache__c,true,a0T,SLR Cache,SLRS Cache,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
FSL__Territory_Optimization_Request__c,true,a0d,Territory Optimization Request,Territory Optimization Requests,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
